id-article-new,id-article,Event-id-country,Event-id-no-country,Event Date 1,Event Date 2,Event-Year,datetime precision,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,nbre-event-type,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of departed people by sea,Number of departed people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,Actors 1,Actors 2,Actors 3,,Sub-actors 1,Sub-actors 2,Sub-actors 3,Sub-actors 4,Sub-actors 5,Sub-actors 6,Sub-actors 7,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Geo-precision,Source-Country,Source-date,Source-Type,Language,Source-Name,Notes,Link to the press article,Notes / Quotes
F194ITA,F407,ITA,ITA407,,,2016,No,Movements,,,,1,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,Police,,,,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,30-08-2020,Written press,French,La Presse.tn,Migration irr‚guliŠre: P‚r‚grinations d'un migrant irr‚gulier,https://lapresse.tn/72026/migration-irreguliere-peregrinations-dun-migrant-irregulier/#.X0t86LgoQK0.twitter,
F195TUN,F408,TUN,TUN408,,,,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,6,,,,,,Migrants,Police,,,,,,,,,,TN-21-Nabeul => Kelibia,36,50,51,N,11,5,38,E,TN-51-Sousse,35,50,,N,10,38,,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,03-09-2020,Written press,French,Tunisie num‚rique,Tunisie: Deux op‚rations de migration clandestine d‚jou‚es … Sousse,https://www.tunisienumerique.com/tunisie-deux-operations-de-migration-clandestine-dejouees-a-sousse/,
F196ITA,F409,ITA,ITA409,,,2020,No,Movements,,,,1,,,,,,,,,,,,Arrival by sea,deportation,,,,,,,,,,,,,,899,,,,,,,32,Migrants,NGO (Non Governmental Organisation),,,IOM,,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,03-09-2020,Written press,French,sputnik France,Ce pays ouest-africain est class‚ premier des arriv‚es irr‚guliŠres en Italie en 2020,https://fr.sputniknews.com/afrique/202009031044368635-ce-pays-ouest-africain-est-classe-premier-des-arrivees-irregulieres-en-italie-en-2020/,
F197TUN,F41,TUN,TUN41,2020-06-25,,2020,No,Movements,,,,1,,,,,,,,,,,,Departures,Rescued at sea,Dying in sea,,,,,,,,,,62,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),Coast guards,,UNHCR,others,,,,,,TN-61-Sfax,34,44,26,N,10,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Switzeland,2020-06-25,Written press,French,Tribune de Geneve,"Les migrants, victimes invisibles du Covid-19",https://www.tdg.ch/les-migrants-victimes-invisibles-du-covid-19-665400421049,
F198TUN,F410,TUN,TUN410,11-07-2020,,2020,Yes,Movements,Health,,,2,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,,,Migrants,Police,,,,,,,,,,TN-42-Kasserine,35,10,,N,8,50,,E,TN-33-Le Kef,36,10,,N,8,42,,E,TN-52-Monastir,35,46,,N,10,51,,E,,,,,,,,,,Sure,France,03-09-2020,Written press,French,Le Monde  ,Comment le coronavirus a pouss‚ des centaines de Subsahariens … quitter l'Alg‚rie pour la Tunisie,https://www.lemonde.fr/afrique/article/2020/09/03/comment-le-coronavirus-a-pousse-des-centaines-de-subsahariens-a-quitter-l-algerie-pour-la-tunisie_6050869_3212.html,
F199TUN,F411,TUN,TUN411,04-08-2020,,2020,Yes,Movements,Social,,,2,,,,,government actions,,,,,,,Rescued at sea,deportation,,,,,,,,,,,,,,,,,,,,27,,Migrants,Authorities,,,Governorate,,,,,,,MT-60-Valletta,35,53,52,N,14,30,45,E,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,08-09-2020,Written press,French,African Manager,"Le Danemark demande … la 
Tunisie d'accueillir 27 migrants 
secourus par un navire danois",https://africanmanager.com/le-danemark-demande-a-la-tunisie-daccueillir-27-migrants-secourus-par-un-navire-danois/,
F200TUN,F412,TUN,TUN412,,,,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,,,32,,,93,,,,,,Migrants,Coast guards,,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,22-09-2020,Written press,French,RTCI,"Trente-deux clandestins secourus
 au large de la Tunisie",http://www.rtci.tn/trente-clandestins-secourus-au-large-tunisie/,
F201ITA,F413,ITA,ITA413,31-10-2020,,2020,Yes,Social,,,,1,,,,,government actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,France,15-05-2020,Written press,French,Le Temps,"Face au coronavirus, l'Italie r‚gularise massivement des sans-papiers ",https://www.letemps.ch/monde/face-coronavirus-litalie-regularise-massivement-sanspapiers,
F202TUN,F414,TUN,TUN414,27-07-2020,30-07-2020,2020,Yes,Movements,Health,,,2,quarantine,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,700,,,,4000 (2020) /2700 (2017),,+4000,,,,,,Migrants,OSC (Organisation of civil society),Coast guards,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,,,,,,,,,,Sure,France,08-08-2020,Written press,French,Le Monde ,"Crispations entre la Tunisie et l'Italie sur la question migratoire
",https://www.lemonde.fr/afrique/article/2020/08/08/crispations-entre-la-tunisie-et-l-italie-sur-la-question-migratoire_6048468_3212.html,
A189TUN,F415,TUN,TUN415,,,2020,No,Movements,,,,1,,,,,,,,,,,,deportation,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,TN-51-Sousse,35,50,,N,10,38,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,10-08-2020,Written press,Arabic,??????? Fm,Ben Omar: la Tunisie fait l'objet d'un chantage de la part de l'Italie et de l'Espagne … cause de la migration irr‚guliŠre,https://www.mosaiquefm.net/ar/%D8%AA%D9%88%D9%86%D8%B3-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D9%88%D8%B7%D9%86%D9%8A%D8%A9/779469/%D8%A8%D9%86-%D8%B9%D9%85%D8%B1-%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D8%AA%D8%B9%D8%B1%D8%B6-%D9%84%D8%A5%D8%A8%D8%AA%D8%B2%D8%A7%D8%B2-%D9%85%D9%86-%D8%A7%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7-%D9%88%D8%A7%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%D9%8A%D8%A9,
F203ITA,F416,ITA,ITA416,10-08-2020,,2020,Yes,Movements, ,,,1,,,,,,,,,,,,deportation,,,,,,,,,,,,,,2918,4077,,,,,,,80 rapatriments/ semaine,Migrants,Authorities,,,,,,,,,,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,Sure,Tunisia,08-08-2020,Written press,French,Webdo,"A partir du 10 ao–t, l'Italie va d‚marrer son processus d'expulsion des migrants irr‚guliers tunisiens",http://www.webdo.tn/2020/08/08/a-partir-du-10-aout-litalie-va-demarrer-son-processus-dexpulsion-des-migrants-irreguliers-tunisiens/,
F204ITA,F417,ITA,ITA417,28-07-2020,10-08-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,deportation,,,,,,,,,,,,,,,,,,,,,,80/  semaine,Migrants,Authorities,,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,10-08-2020,Written press,French,Realites online,"DŠs ce lundi, l'Italie va expulser les migrants tunisiens clandestins",https://www.realites.com.tn/2020/08/des-ce-lundi-litalie-va-expulser-les-migrants-tunisiens-clandestins/,
F205ITA,F418,ITA,ITA418,10-08-2020,31-03-2011,2020,Yes,Movements,,,,1,,,,,,,,,,,,Departure by sea,Dying in sea,,,,,,,,,,,1000,,,,,23.000,,,,,,Migrants,Police,Military,,,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,TN-53-Mahdia,35,30,17,N,11,3,44,E,TN-61-Sfax,34,44,26,N,10,45,36,E,,,,,,,,,,Sure,France,09-08-2020,Written press,French,La Presse.tn,Migration irr‚guliŠre des tunisiens vers l'Italie: ces d‚barquements massifs qui inquiŠtent Rome,https://lapresse.tn/70131/migration-irreguliere-des-tunisiens-vers-litalie-ces-debarquements-massifs-qui-inquietent-rome/#.XzEPoT_SChB.twitter,
F206TUN,F419,TUN,TUN419,06-08-2020,08-08-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,4000 (2020) /2700 (2017),,,,,,,,Coast guards,Migrants,Authorities,,Governorate,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-82-Sicilia,37,35,"59,85",N,14,,"55,36",E,,,,,,,,,,Sure,Tunisia,09-08-2020,Written press,French,Webdo,Tunisie : Mise en place d'une strat‚gie s‚curitaire contre la migration irr‚guliŠre,http://webdo.tn/2020/08/09/tunisie-mise-en-place-dune-strategie-securitaire-contre-la-migration-irreguliere/#.Xy_XyY6PDkk.,
F207TUN,F421,TUN,TUN421,,,2020,No,Movements,,,,1,,,,,,,,,,,,Arrival by sea,Dying in sea,expulsion of migrants,,,,,,,,,,,,,119000 (2017) /11000 (2020),,,,,,,80/ semaine,Migrants,NGO (Non Governmental Organisation),,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-51-Sousse,35,50,,N,10,38,,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,Approximately,Tunisia,10-08-2020,Written press,French,L'economiste maghr‚bin,FTDES : La Tunisie est sous haute pression pour le rapatriement forc‚ des migrants irr‚guliers,https://www.leconomistemaghrebin.com/2020/08/10/ftdes-la-tunisie-est-sous-haute-pression-pour-le-rapatriement-force-des-migrants-irreguliers/,
F208TUN,F422,TUN,TUN422,03-08-2020,17-08-2020,2020,Yes,Movements,Health,,,2,quarantine,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,8000 (2020) /  504 (fin 2010 et 2012),,,,,,,,Migrants,Coast guards,Authorities,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,Sure,France,21-08-2020,Written press,French,Middle east eye,Le rebond spectaculaire du nombre de migrants arriv‚s ill‚galement sur l'Œle italienne de Lampedusa provoque des tensions entre Rome et Tunis. Kais Saied se retrouve en premiŠre ligne pour g‚rer la crise,http://ow.ly/3Ty150B5gm1,"® En ouvrant les frontiŠres, on permettra aux jeunes de constater que l'Europe n'est pas cette solution miracle. ¯"
F209TUN,F425,TUN,TUN425,25-07-2020,12 et 14 aout 2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Dying in sea,Departure by sea,Arrival by sea,Rescued at sea,,,,,,,,,2,,6895,5655 (2020) / 858 (2019),,,,,,,,Migrants,Police,Authorities,,,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,TN-61-Sfax,34,44,26,N,10,45,36,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,,,,,,,,,,Sure,France,26-08-2020,Written press,French,Le monde,"® Cette travers‚e ne peut rapporter que la mort ¯ : en Tunisie, les familles pleurent leurs ® harraga ¯",https://www.lemonde.fr/afrique/article/2020/08/26/cette-traversee-ne-peut-rapporter-que-la-mort-en-tunisie-les-familles-pleurent-leurs-harraga_6050026_3212.html,
F210TUN,F426,TUN,TUN426,,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,,,41,,,22000 (2011),,,,,,Migrants,Coast guards,Authorities,,Governorate,,,,,,,TN-52-Monastir,35,46,,N,10,51,,E,TN-61-Sfax,34,44,26,N,10,45,36,E,TN-81-Gab‚s,33,52,53,N,10,5,3,E,,,,,,,,,,Sure,Turkey,22-08-2020,Written press,French,Anadolu agency,Tunisie : mise en ‚chec trois tentatives de migration clandestine,https://www.aa.com.tr/fr/afrique/tunisie-mise-en-%c3%a9chec-trois-tentatives-de-migration-clandestine-/1950300,
F211TUN,F427,TUN,TUN427,20-08-2020,17-08-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,,,,,,,,,,Sure,France,21-08-2020,Written press,French,Le courrier de l'Atlas,"Migration : des Italiens r‚sidents en Tunisie lancent un appel
","https://www.lecourrierdelatlas.com/migration-des-italiens-residents-en-tunisie-lancent-un-appel/
",
F212TUN,F428,TUN,TUN428,17-08-2020,,2020,Yes,Movements,Social,,,2,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,,,,,,,,,NGO (Non Governmental Organisation),Authorities,,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,ES-M-Madrid,40,25,"0,391",N,3,42,"13,645",W,,,,,,,,,,Approximately,Tunisia,23-08-2020,Written press,French,Realites online,Lettre ouverte … propos de la rencontre tuniso-italienne sur l'immigration irr‚guliŠre,https://www.realites.com.tn/2020/08/lettre-ouverte-a-propos-de-la-rencontre-tuniso-italienne-sur-limmigration-irreguliere/,
F213ITA,F429,ITA,ITA429,22-08-2020,23-08-2020,2020,Yes,Movements,Health,Social,,3,risk of infections,infections,,,Details on lockdown,,,,,,,deportation,Rescued at sea,,,,,,,,,,,,,104,1200,,,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,Governorate,sea watch4,,,,,,IT-82-Sicilia,37,35,"59,85",N,14,,"55,36",E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,Sure,Tunisia,24-08-2020,Written press,French,info migrants,Le pr‚sident de la r‚gion de Sicile ordonne la fermeture de tous les centres d'accueil,https://www.infomigrants.net/fr/post/26812/le-president-de-la-region-de-sicile-ordonne-la-fermeture-de-tous-les-centres-d-accueil,
F214TUN,F431,TUN,TUN431,18-08-2020,,2020,Yes,Social,,,,1,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authorities,,,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,IT-RM-Roma,41,53,35,N,12,28,58,E,TN-53-Mahdia,35,30,17,N,11,3,44,E,TN-61-Sfax,34,44,26,N,10,45,37,E,Sure,Tunisia,18-08-2020,Written press,French,Realites online, L'Italie d‚bloque 11 millions d'euros afin d'aider la Tunisie … contr“ler ses frontiŠres maritimes,https://www.realites.com.tn/2020/08/litalie-debloque-11-millions-deuros-afin-daider-la-tunisie-a-controler-ses-frontieres-maritimes/,
F215TUN,F433,TUN,TUN433,21-08-2020,24-08-2014,2020,Yes,Movements,,,,1,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,6895,,,5655 (d‚but de 2020) / 858 (2019) / 9 (2014),,,,1,,Migrants,Coast guards,Police,,,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,Sure,France,27-08-2020,Written press,French,le monde,"® Je br–le ou je me fais br–ler ¯ : Adem, 25 ans et d‚j… quatre tentatives de quitter la Tunisie",https://www.lemonde.fr/afrique/article/2020/08/27/je-brule-ou-je-me-fais-bruler-adem-25-ans-et-deja-quatre-tentatives-de-quitter-la-tunisie_6050118_3212.html,"® Je l'achŠte l‚galement, je n'achŠte pas de bateau vol‚, c'est une question de dignit‚. Mˆme si la police m'arrˆte, c'est mon bateau. Je suis un harraga, pas un voleur. ¯"
F216ITA,F434,ITA,ITA434,01-08-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,Dying in sea,Arrival by sea,,,,,,,,,,3,,49,15000 (2020) / -4000 (2019),,34,,,,,,Migrants,Coast guards,Police,,Governorate,,,,,,,IT-82-Sicilia,37,35,"59,85",N,14,,"55,36",E,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-RM-Roma,41,53,35,N,12,28,58,E,,,,,,,,,,Sure,France,30-08-2020,Written press,French,rfi,Migrants: menace de grŠve … Lampedusa dŠs ce lundi contre le silence de Rome,https://rfi.my/6TLm.t,
F217ITA,F435,ITA,ITA435,01-08-2019,31-07-2020,2020,Yes,Health,Social,Movements,,3,infections,quarantine,,,government actions,,,,,,,Rescued at sea,Arrival by sea,deportation,,,,,,,,,353,,,350,21600 ( 2019-2020),,,,,,,,Migrants,NGO (Non Governmental Organisation),,,Governorate,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-82-Sicilia,35,31,,N,12,35,,E,,,,,,,,,,,,,,,,,,,Sure,France,02-09-2020,Written press,French,ouest france,Italie. Transfert de plus de 350 migrants sur un navire-quarantaine,https://www.ouest-france.fr/monde/migrants/italie-transfert-de-plus-de-350-migrants-sur-un-navire-quarantaine-6957788?fbclid=IwAR0S9UApAvx8cUB2WyAj5pLKU1tY-SLAC_AnjzhWslI71PlC9K35iiu6HAU,
F218ITA,F436,ITA,ITA436,01-07-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,NGO (Non Governmental Organisation),Migrants,,,,,,,,,,IT-82-Sicilia => Lampedusa,35,31,,N,12,35,,E,IT-IM-Imperia => Vintimille,43,47,22,N,7,36,31,E,,,,,,,,,,,,,,,,,,,Sure,France,18-08-2020,Written press,French,le figaro,Le flux de clandestins tunisiens explose,https://www.lefigaro.fr/actualite-france/le-flux-de-clandestins-tunisiens-explose-20200818,
F219LBY,F437,LBY,LYB437,01-08-2020,,2020,No,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Departure by sea,Rescued when crossing borders,,,,,,,,,,,,,98,,,,,,,,,Migrants,Coast guards,,,IOM,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,,,,,,,,,,,,,,,,,,,Sure,Turkey,19-08-2020,Written press,French,Anadolu agency,Libye : 86 migrants irr‚guliers intercept‚s en haute mer reconduits par les garde-c“tes,https://www.aa.com.tr/fr/monde/libye-86-migrants-irr%C3%A9guliers-intercept%C3%A9s-en-haute-mer-reconduits-par-les-garde-c%C3%B4tes-/1946629,
F220TUN,F44,TUN,TUN44,2020-07-16,2020-07-09,2020,Yes,Movements,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,OSC (Organisation of civil society),,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,2020-07-17,Written press,French,Infos migrants,La justice tunisienne ordonne la lib‚ration de migrants en d‚tention,https://www.infomigrants.net/fr/post/26085/la-justice-tunisienne-ordonne-la-liberation-de-migrants-en-detention,
F221LBY,F440,LBY,LYB440,19-08-2020,,2020,Yes,Movements,,,,1,,,,,,,,,,,,Dying in sea,,,,,,,,,,,,45,,,,,,,,,,,Migrants,,,,ONU,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,France,19-08-2020,Written press,French,rfi,Au moins 45 migrants meurent dans un naufrage au large de la Libye,http://rfi.my/6PUR.T,
F222LBY,F441,LBY,LYB441,21-08-2020,17-08-2020,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,deportation,Dying in sea,Rescued at sea,,,,,,,,,,45,,37,,,,,,,,118 (aout 2020) / 1466 (2020) / 9800 (2019),Migrants,NGO (Non Governmental Organisation),,,IOM,ONU,UNHCR,Government,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,GH-GHANA,8,0,,N,0,30,,W,,,,,,,,,,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,Sure,Tunisia,24-08-2020,Written press,French,info migrants,"Avec l'envoi de 118 migrants de Tripoli vers le Ghana, l'OIM reprend les vols de rapatriement depuis la Libye",https://www.infomigrants.net/fr/post/26816/avec-l-envoi-de-118-migrants-de-tripoli-vers-le-ghana-l-oim-reprend-les-vols-de-rapatriement-depuis-la-libye?preview=1598276041631,"""Ces morts douloureuses sont le r‚sultat d'une politique de plus en plus dure … l'encontre de personnes fuyant les conflits et l'extrˆme pauvret‚, et de l'‚chec d'une gestion humaine des flux migratoires"""
F223LBY,F442,LBY,LYB442,23-08-2020,,2020,Yes,Movements,,,,1,,,,,,,,,,,,Rescued at sea,Dying in sea,,,,,,,,,,,67 (2020) / 1200 (2019),,37,,,100 000 (2019),,,,,,Migrants,NGO (Non Governmental Organisation),,,Croix rouge,IOM,UNHCR,ONU,,,,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,Sure,MORROCO,24-08-2020,Written press,French,Les panafricaines,"
Libye: 22 corps de migrants r‚cup‚r‚s au large de la c“te ouest
",https://lespanafricaines.com/lng/fr/2020/08/24/libye-22-corps-de-migrants-recuperes-au-large-de-la-cote-ouest/,
F224LBY,F443,LBY,LYB443,01-08-2020,,2020,No,Health,Social,,,2,quarantine,access to health care,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 / 1466 (premier trimestre2020) / 9800 (2019),Migrants,NGO (Non Governmental Organisation),,,IOM,ONU,,,,,,GH-GHANA,8,0,,N,0,30,,W,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,Sure,International,21-08-2020,Written press,French,ONU info,Libye : l'OIM reprend ses vols humanitaires et rapatrie 118 migrants ghan‚ens,https://news.un.org/fr/story/2020/08/1075452,
F225TUN,F45,TUN,TUN45,2020-07-13,2020-07-12,2020,Yes,Health,,,,1,infections,quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,Governorate,,,,,,,TN-42-Kasserine,35,10,,N,8,50,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,2020-07-13,Social media,French,Tunisie num‚rique,Tunisie: Evacuation imm‚diate des centres de r‚tention et expulsion des migrants de Kasserine,https://www.tunisienumerique.com/tunisie-evacuation-immediate-des-centres-de-retention-et-expulsion-des-migrants-de-kasserine/,
F226LBY,F450,LBY,LYB450,23 ET 29 Aout ,2020-09-12,2020,Yes,Security,Social,,,2,,,,,OSC actions,,,,,,,,,,,,,Riots,,,,,,,,,,,,,,,,,OSC (Organisation of civil society),Authorities,,,,,,,,,,LY-TB-Tarabulus,32,52,"30,69",N,13,11,"14,87",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,France,16-09-2020,Written press,French,le monde,"En Libye, l'‚mergence d'une soci‚t‚ civile protestataire rebat les cartes politiques",https://www.lemonde.fr/afrique/article/2020/09/16/en-libye-l-emergence-d-une-societe-civile-protestataire-rebat-les-cartes-politiques_6052438_3212.html?xtor=EPR-33280896-[afrique]-20200919-[call_titre_1],
F227NER,F451,NER,NER451,2020-09-03,,2020,Yes,Health,Movements,,,2,quarantine,access to health care,,,,,,,,,,Rescued when crossing borders,Dying when crossing borders,Deportation,,,,,,,,,83,,,83 ( 3 septembre 2020)/ 321 (d‚but de 2020) / 1793 (2016),,,,,,,,,NGO (Non Governmental Organisation),Migrants,Authorities,,IOM,ONU,AVRR,DGPC,,,,NE-1-Agadez,16,58,0,N,7,59,0,E,NE-1-Agadez => Dirkou,19,0,5,N,12,53,"34,8",E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,Sure,Turkey,08-09-2020,Written press,French,Anadolu agency,Plus de 80 migrants secourus dans le nord du Niger (OIM),https://www.aa.com.tr/fr/afrique/plus-de-80-migrants-secourus-dans-le-nord-du-niger-oim/1966876,
F228NER,F452,NER,NER452,2020-09-03,2020-09-01,2020,Yes,Movements,Health,Social,,3,access to health care,quarantine,,,Details on lockdown,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,83 (septebre 2020) / 250 (avril 2020),,,,,,,,,NGO (Non Governmental Organisation),Migrants,,,IOM,DGPC,,,,,,NE-1-Agadez => Dirkou,19,0,5,N,12,53,"34,8",E,NE-1-Agadez,16,58,0,N,7,59,0,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,NE-1-Agadez => Madama,21,56,"57,811",N,13,39,"5,465",E,Sure,Suisse,08-09-2020,Written press,French,24 heures,83 migrants abandonn‚s par leurs passeurs en plein d‚sert,https://www.24heures.ch/83-migrants-abandonnes-par-leurs-passeurs-en-plein-desert-224922607278,
